Date,DJI,^FTSE,^GSPC,^N225
2008-05-30,12646.200195,6053.5,1400.380005,14338.540038999998
2008-06-02,12503.799805,6007.600098,1385.670044,14440.139647999998
2008-06-03,12402.799805,6057.700195,1377.650024,14209.169922
2008-06-04,12390.5,5970.100098,1377.199951,14435.570313
2008-06-05,12390.5,5995.299805,1404.050049,14341.120116999999
2008-06-06,12209.799805,5906.799805,1360.680054,14489.44043
2008-06-09,12280.299805,5877.600098,1361.76001,14181.379883000001
2008-06-10,12289.799805,5827.299805,1358.439941,14021.169922
2008-06-11,12289.799805,5723.299805,1335.48999,14183.480469
2008-06-12,12141.599609,5790.5,1339.869995,13888.599609
2008-06-13,12307.299805,5802.799805,1360.030029,13973.730469
2008-06-16,12269.099609,5794.600098,1360.140015,14354.370116999999
2008-06-17,12160.299805,5861.899902,1350.930054,14348.370116999999
2008-06-18,12029.099609,5756.899902,1337.810059,14452.820313
2008-06-19,12063.099609,5708.399902,1342.829956,14130.169922
2008-06-20,11842.700195,5620.799805,1317.930054,13942.080078
2008-06-23,11842.700195,5667.200195,1318.0,13857.469727000002
2008-06-24,11807.400391,5634.700195,1314.290039,13849.55957
2008-06-25,11811.799805,5666.100098,1321.969971,13829.919922
2008-06-26,11453.400391,5518.200195,1283.150024,13822.320313
2008-06-27,11346.5,5530.0,1278.380005,13544.360352000002
2008-06-30,11350.0,5625.899902,1280.0,13481.379883000001
2008-07-01,11382.299805,5479.899902,1284.910034,13463.200195
2008-07-02,11215.5,5426.299805,1261.52002,13286.370117
2008-07-03,11288.5,5476.600098,1262.900024,13265.400391
2008-07-04,11288.5,5412.799805,1262.900024,13237.889648
2008-07-07,11232.0,5512.700195,1252.310059,13360.040039
2008-07-08,11232.0,5440.5,1273.699951,13033.099609
2008-07-09,11147.400391,5529.600098,1244.689941,13052.129883
2008-07-10,11229.0,5406.799805,1253.390015,13067.209961
2008-07-11,11100.5,5261.600098,1239.48999,13039.69043
2008-07-14,11055.200195,5300.399902,1228.300049,13010.160156
2008-07-15,10962.5,5171.899902,1214.910034,12754.55957
2008-07-16,11239.299805,5150.600098,1245.359985,12760.799805
2008-07-17,11446.700195,5286.299805,1260.319946,12887.950195
2008-07-18,11496.599609,5376.399902,1260.680054,12803.700195
2008-07-21,11496.599609,5404.299805,1260.0,12803.700195
2008-07-22,11602.5,5364.200195,1277.0,13184.959961
2008-07-23,11632.400391,5449.899902,1282.189941,13312.929688
2008-07-24,11349.299805,5362.299805,1252.540039,13603.30957
2008-07-25,11370.700195,5352.600098,1257.76001,13334.759766
2008-07-28,11131.099609,5312.600098,1234.369995,13353.780273
2008-07-29,11397.599609,5319.200195,1263.199951,13159.450195
2008-07-30,11583.700195,5420.700195,1284.26001,13367.790039
2008-07-31,11378.0,5411.899902,1267.380005,13376.80957
2008-08-01,11378.0,5354.700195,1260.310059,13094.589844
2008-08-04,11284.200195,5320.200195,1249.01001,12933.179688
2008-08-05,11615.799805,5454.5,1284.880005,12914.660156
2008-08-06,11656.099609,5486.100098,1289.189941,13254.889648
2008-08-07,11431.400391,5477.5,1266.069946,13124.990234
2008-08-08,11734.299805,5489.200195,1296.319946,13168.410156
2008-08-11,11782.299805,5541.799805,1305.319946,13430.910156
2008-08-12,11642.5,5534.5,1289.589966,13303.599609
2008-08-13,11533.0,5448.600098,1285.829956,13023.049805
2008-08-14,11615.900391,5497.5,1292.930054,12956.799805
2008-08-15,11659.900391,5454.799805,1298.199951,13019.410156
2008-08-18,11659.900391,5450.200195,1278.599976,13165.450195
2008-08-19,11348.5,5320.399902,1266.689941,12865.049805
2008-08-20,11348.5,5371.799805,1274.540039,12851.69043
2008-08-21,11430.200195,5370.200195,1277.719971,12752.209961
2008-08-22,11628.099609,5505.600098,1292.199951,12666.040039
2008-08-25,11386.200195,5505.600098,1266.839966,12878.660156
2008-08-26,11386.200195,5470.700195,1271.51001,12778.709961
2008-08-27,11502.5,5528.200195,1281.660034,12752.959961
2008-08-28,11715.200195,5601.200195,1300.680054,12768.25
2008-08-29,11543.5,5636.600098,1282.829956,13072.870117
2008-09-01,11543.5,5602.799805,1282.829956,12834.179688
2008-09-02,11516.900391,5620.700195,1277.579956,12609.469727
2008-09-03,11532.900391,5499.700195,1274.97998,12689.589844
2008-09-04,11188.200195,5362.100098,1236.829956,12557.660156
2008-09-05,11221.0,5240.700195,1242.310059,12212.230469
2008-09-08,11510.700195,5446.299805,1267.790039,12624.459961
2008-09-09,11230.700195,5415.600098,1224.51001,12400.650391
2008-09-10,11230.700195,5366.200195,1232.040039,12346.629883
2008-09-11,11433.700195,5318.399902,1249.050049,12102.5
2008-09-12,11422.0,5416.700195,1251.699951,12214.759766
2008-09-15,10917.5,5204.200195,1192.699951,12214.759766
2008-09-16,10917.5,5025.600098,1213.599976,11609.719727
2008-09-17,10609.700195,4912.399902,1156.390015,11749.790039
2008-09-18,11019.700195,4880.0,1206.51001,11489.299805
2008-09-19,11388.400391,5311.299805,1255.079956,11920.860352
2008-09-22,11015.700195,5236.299805,1207.089966,12090.589844
2008-09-23,10854.200195,5136.100098,1188.219971,12090.589844
2008-09-24,10825.200195,5095.600098,1185.869995,12115.030273
2008-09-25,11022.099609,5197.0,1209.180054,12006.530273
2008-09-26,11143.099609,5088.5,1213.27002,11893.160156
2008-09-29,10365.5,4818.799805,1106.420044,11743.610352
2008-09-30,10850.700195,4902.5,1166.359985,11259.860352
2008-10-01,10831.099609,4959.600098,1161.060059,11368.259766
2008-10-02,10482.799805,4870.299805,1114.280029,11154.759766
2008-10-03,10325.400391,4980.299805,1099.22998,10938.139648
2008-10-06,10325.400391,4589.200195,1056.890015,10473.089844
2008-10-07,9447.110352,4605.200195,996.2299800000001,10155.900391
2008-10-08,9258.099609,4366.700195,984.9400019999999,9203.320313
2008-10-09,8579.19043,4313.799805,909.919983,9157.490234
2008-10-10,8451.19043,3932.100098,899.2199710000001,8276.429688
2008-10-13,9387.610352,4256.899902,1003.349976,8276.429688
2008-10-14,9387.610352,4394.200195,998.01001,9447.570313
2008-10-15,8577.910156,4079.600098,907.840027,9547.469727
2008-10-16,8979.259766,3861.399902,946.429993,8458.450195
2008-10-17,8852.219727,4063.0,940.5499880000001,8693.820313
2008-10-20,9265.429688,4282.700195,985.400024,9005.589844
2008-10-21,9033.660156,4229.700195,955.0499880000001,9306.25
2008-10-22,8519.209961,4040.899902,896.7800289999999,8674.69043
2008-10-23,8519.209961,4087.8000490000004,908.1099849999999,8460.980469
2008-10-24,8378.950195,3883.399902,876.7700199999999,7649.080078
2008-10-27,8175.77002,3852.600098,848.919983,7162.899901999999
2008-10-28,9065.120117,3926.399902,940.51001,7621.919922
2008-10-29,8990.959961,4242.5,930.090027,8211.900391
2008-10-30,9180.69043,4291.700195,954.090027,9029.759766
2008-10-31,9325.009766,4377.299805,968.75,8576.980469
2008-11-03,9319.830078,4443.299805,966.2999880000001,8576.980469
2008-11-04,9319.830078,4639.5,1005.75,9114.599609
2008-11-05,9319.830078,4530.700195,952.7700199999999,9521.240234
2008-11-06,9319.830078,4272.399902,904.8800050000001,8899.139648
2008-11-07,8943.80957,4365.0,930.98999,8583.0
2008-11-10,8870.540039,4403.899902,919.2100220000001,9081.429688
2008-11-11,8693.959961,4246.700195,898.9500119999999,8809.299805
2008-11-12,8282.660156,4182.0,852.2999880000001,8695.509766
2008-11-13,8835.25,4169.200195,911.2899779999999,8238.639648
2008-11-14,8497.30957,4233.0,873.2899779999999,8462.389648
2008-11-17,8273.580078,4132.200195,850.75,8522.580078
2008-11-18,8424.75,4208.600098,859.1199949999999,8328.410156
2008-11-19,7997.279785,4005.6999509999996,806.580017,8273.219727
2008-11-20,7552.290039,3875.0,752.4400019999999,7703.040039
2008-11-21,8046.419922,3781.0,800.030029,7910.790039
2008-11-24,8443.389648,4153.0,851.8099980000001,7910.790039
2008-11-25,8479.469727,4171.299805,857.3900150000001,8323.929688
2008-11-26,8726.610352,4152.700195,887.679993,8213.219727
2008-11-27,8726.610352,4226.100098,887.679993,8373.389648
2008-11-28,8829.040039,4288.0,896.23999,8512.269531
2008-12-01,8149.089844,4065.5,816.210022,8397.219727
2008-12-02,8419.089844,4122.899902,848.8099980000001,7863.689941
2008-12-03,8419.089844,4170.0,870.73999,8004.100098000001
2008-12-04,8376.240234,4163.600098,845.2199710000001,7924.240234000001
2008-12-05,8635.419922,4049.399902,876.070007,7917.509765999999
2008-12-08,8934.179688,4300.100098,909.7000119999999,8329.049805
2008-12-09,8934.179688,4381.299805,888.669983,8395.870117
2008-12-10,8934.179688,4367.299805,899.23999,8660.240234
2008-12-11,8565.089844,4388.700195,873.590027,8720.549805
2008-12-12,8629.679688,4280.399902,879.7299800000001,8235.870117
2008-12-15,8629.679688,4277.600098,868.570007,8664.660156
2008-12-16,8924.139648,4309.100098,913.179993,8568.019531
2008-12-17,8824.339844,4324.200195,904.419983,8612.519531
2008-12-18,8604.990234,4330.700195,885.2800289999999,8667.230469
2008-12-19,8579.110352,4286.899902,887.8800050000001,8588.519531
2008-12-22,8519.769531,4249.200195,871.6300050000001,8723.780273
2008-12-23,8419.490234,4256.0,863.159973,8723.780273
2008-12-24,8468.480469,4216.600098,868.150024,8517.099609
2008-12-25,8468.480469,4216.600098,868.150024,8599.5
2008-12-26,8515.549805,4216.600098,872.7999880000001,8739.519531
2008-12-29,8483.929688,4319.399902,869.419983,8747.169922
2008-12-30,8668.389648,4392.700195,890.6400150000001,8859.55957
2008-12-31,8776.389648,4434.200195,903.25,8859.55957
2009-01-02,9034.69043,4561.799805,931.7999880000001,8859.55957
2009-01-05,8952.889648,4579.600098,927.4500119999999,9043.120117
2009-01-06,9015.099609,4638.899902,934.7000119999999,9080.839844
2009-01-07,8769.700195,4507.5,906.650024,9239.240234
2009-01-08,8742.459961,4505.399902,909.7299800000001,8876.419922
2009-01-09,8599.179688,4448.5,890.349976,8836.799805
2009-01-12,8473.969727,4426.200195,870.26001,8836.799805
2009-01-13,8448.55957,4399.200195,871.7899779999999,8413.910156
2009-01-14,8200.139648,4180.600098,842.6199949999999,8438.450195
2009-01-15,8212.490234,4121.100098,843.73999,8023.310059
2009-01-16,8281.219727,4147.100098,850.1199949999999,8230.150391
2009-01-19,8281.219727,4108.5,850.1199949999999,8256.849609
2009-01-20,7949.089844,4091.399902,805.219971,8065.790039
2009-01-21,8228.099609,4059.899902,840.23999,7901.640137
2009-01-22,8122.799805,4052.1999509999996,827.5,8051.740234000001
2009-01-23,8077.560059,4052.5,831.950012,7745.25
2009-01-26,8116.029785,4209.0,836.570007,7682.140137
2009-01-27,8174.72998,4194.399902,845.7100220000001,8061.069823999999
2009-01-28,8375.450195,4295.200195,874.090027,8106.290039
2009-01-29,8149.009765999999,4190.100098,845.1400150000001,8251.240234
2009-01-30,8000.859863,4149.600098,825.880005,7994.049805
2009-02-02,7936.830078,4077.8000490000004,825.4400019999999,7873.97998
2009-02-03,8078.359863,4164.5,838.51001,7825.509765999999
2009-02-04,7956.660156,4228.600098,832.22998,8038.939941
2009-02-05,8063.069823999999,4228.899902,845.849976,7949.649901999999
2009-02-06,8280.589844,4291.899902,868.599976,8076.620117
2009-02-09,8270.870117,4307.600098,869.8900150000001,7969.029785
2009-02-10,7888.879883,4213.100098,827.159973,7945.939941
2009-02-11,7939.529785,4234.299805,833.73999,7945.939941
2009-02-12,7932.759765999999,4202.200195,835.1900019999999,7705.359863
2009-02-13,7850.410156,4189.600098,826.840027,7779.399901999999
2009-02-16,7850.410156,4134.799805,826.840027,7750.169922
2009-02-17,7552.600098000001,4034.100098,789.169983,7645.509765999999
2009-02-18,7555.629883,4006.8000490000004,788.419983,7534.439941
2009-02-19,7465.950195,4018.399902,778.9400019999999,7557.649901999999
2009-02-20,7365.669922,3889.100098,770.049988,7416.379883
2009-02-23,7114.779785,3850.6999509999996,743.330017,7376.160156
2009-02-24,7350.939941,3816.399902,773.1400150000001,7268.560059
2009-02-25,7270.890137,3849.0,764.900024,7461.220215
2009-02-26,7182.080078,3915.600098,752.830017,7457.930176000001
2009-02-27,7182.080078,3830.100098,735.090027,7568.419922
2009-03-02,6763.290039,3625.8000490000004,700.820007,7280.149901999999
2009-03-03,6726.02002,3512.100098,696.330017,7229.720215
2009-03-04,6875.839844,3645.899902,712.869995,7290.959961
2009-03-05,6594.439941,3529.899902,682.549988,7433.490234000001
2009-03-06,6626.939941,3530.6999509999996,683.380005,7173.100098000001
2009-03-09,6547.049805,3542.399902,676.530029,7086.029785
2009-03-10,6926.490234000001,3715.1999509999996,719.599976,7054.97998
2009-03-11,6930.399901999999,3693.8000490000004,721.3599849999999,7376.120117
2009-03-12,7170.060059,3712.100098,750.73999,7198.25
2009-03-13,7223.97998,3753.6999509999996,756.549988,7569.279785
2009-03-16,7216.970215,3864.0,753.8900150000001,7704.149901999999
2009-03-17,7395.700195,3857.100098,778.119995,7949.129883
2009-03-18,7486.580078,3805.0,794.349976,7972.169922
2009-03-19,7400.799805,3816.899902,784.039978,7945.959961
2009-03-20,7278.379883,3842.899902,768.539978,7945.959961
2009-03-23,7775.859863,3952.8000490000004,822.919983,8215.530273
2009-03-24,7775.859863,3911.5,806.119995,8488.299805
2009-03-25,7749.810059,3900.3000490000004,813.880005,8479.990234
2009-03-26,7749.810059,3925.1999509999996,832.8599849999999,8636.330078
2009-03-27,7776.180176000001,3898.899902,815.9400019999999,8626.969727
2009-03-30,7776.180176000001,3762.899902,787.530029,8236.080078
2009-03-31,7608.919922,3926.100098,797.869995,8109.529785
2009-04-01,7761.600098000001,3955.600098,811.080017,8351.910156
2009-04-02,7978.080078,4125.0,834.380005,8719.780273
2009-04-03,8017.589844,4029.6999509999996,842.5,8749.839844
2009-04-06,7975.850098000001,3993.5,835.47998,8857.929688
2009-04-07,7789.560059,3930.5,815.549988,8832.849609
2009-04-08,7837.109863,3925.5,825.159973,8595.009766
2009-04-09,8083.379883,3983.6999509999996,856.5599980000001,8916.05957
2009-04-10,8083.379883,3983.6999509999996,856.5599980000001,8964.110352
2009-04-13,8057.810059,3983.6999509999996,858.7299800000001,8924.429688
2009-04-14,7920.180176000001,3989.0,841.5,8842.679688
2009-04-15,8029.620117,3968.399902,852.0599980000001,8742.959961
2009-04-16,8125.430176000001,4053.0,865.2999880000001,8755.259766
2009-04-17,8131.330078,4092.8000490000004,869.599976,8907.580078
2009-04-20,7841.72998,3990.899902,832.3900150000001,8924.75
2009-04-21,7969.560059,3987.5,850.080017,8711.330078
2009-04-22,7969.560059,4030.6999509999996,843.5499880000001,8727.299805
2009-04-23,7969.560059,4018.1999509999996,851.919983,8847.009766
2009-04-24,7969.560059,4156.0,866.2299800000001,8707.990234
2009-04-27,7969.560059,4167.0,857.51001,8726.339844
2009-04-28,8016.950195,4096.399902,855.159973,8493.769531
2009-04-29,8016.950195,4189.600098,873.6400150000001,8493.769531
2009-04-30,8168.120117,4243.700195,872.8099980000001,8828.259766
2009-05-01,8168.120117,4243.200195,877.5200199999999,8977.370117
2009-05-04,8426.740234,4243.200195,907.23999,8977.370117
2009-05-05,8426.740234,4336.899902,903.7999880000001,8977.370117
2009-05-06,8426.740234,4396.5,919.5300289999999,8977.370117
2009-05-07,8426.740234,4398.700195,907.3900150000001,9385.700195
2009-05-08,8574.650391,4462.100098,929.2299800000001,9432.830078
2009-05-11,8418.769531,4435.5,909.23999,9451.980469
2009-05-12,8418.769531,4425.5,908.349976,9298.610352
2009-05-13,8284.889648,4331.399902,883.919983,9340.490234
2009-05-14,8284.889648,4362.600098,893.070007,9093.730469
2009-05-15,8268.639648,4348.100098,882.8800050000001,9265.019531
2009-05-18,8504.080078,4446.5,909.7100220000001,9038.69043
2009-05-19,8474.849609,4482.299805,908.1300050000001,9290.290039
2009-05-20,8422.040039,4468.399902,903.4699710000001,9344.639648
2009-05-21,8422.040039,4345.5,888.330017,9264.150391
2009-05-22,8422.040039,4365.299805,887.0,9225.80957
2009-05-25,8422.040039,4365.299805,887.0,9347.0
2009-05-26,8473.490234,4411.700195,910.330017,9310.80957
2009-05-27,8300.019531,4416.200195,893.0599980000001,9438.769531
2009-05-28,8403.799805,4387.5,906.830017,9451.389648
2009-05-29,8403.799805,4417.899902,919.1400150000001,9522.5
2009-06-01,8721.44043,4506.200195,942.8699949999999,9677.75
2009-06-02,8740.870117,4477.0,944.73999,9704.30957
2009-06-03,8740.870117,4383.399902,931.76001,9741.669922
2009-06-04,8750.240234,4386.899902,942.4600220000001,9668.959961
2009-06-05,8750.240234,4438.600098,940.090027,9768.009766
2009-06-08,8764.490234,4405.200195,939.1400150000001,9865.629883
2009-06-09,8763.05957,4404.799805,942.429993,9786.820313
2009-06-10,8739.019531,4436.799805,939.150024,9991.490234
2009-06-11,8739.019531,4461.899902,944.8900150000001,9981.330078
2009-06-12,8799.259766,4442.0,946.2100220000001,10135.820313
2009-06-15,8612.129883,4326.0,923.7199710000001,10039.669922
2009-06-16,8504.669922,4328.600098,911.9699710000001,9752.879883
2009-06-17,8504.669922,4278.5,910.7100220000001,9840.849609
2009-06-18,8504.669922,4280.899902,918.3699949999999,9703.719727
2009-06-19,8539.730469,4345.899902,921.2299800000001,9786.259766
2009-06-22,8339.009766,4234.100098,893.0399779999999,9826.269531
2009-06-23,8322.910156,4230.0,895.099976,9549.610352
2009-06-24,8322.910156,4280.0,900.9400019999999,9590.320313
2009-06-25,8472.400391,4252.600098,920.26001,9796.080078
2009-06-26,8472.400391,4241.0,918.900024,9877.389648
2009-06-29,8529.379883,4294.0,927.2299800000001,9783.469727
2009-06-30,8529.379883,4249.200195,919.320007,9958.44043
2009-07-01,8504.05957,4340.700195,923.330017,9939.929688
2009-07-02,8504.05957,4234.299805,896.419983,9876.150391
2009-07-03,8504.05957,4236.299805,896.419983,9816.070313
2009-07-06,8324.870117,4194.899902,898.7199710000001,9680.870117
2009-07-07,8324.870117,4187.0,881.0300289999999,9647.790039
2009-07-08,8178.410156,4140.200195,879.5599980000001,9420.75
2009-07-09,8178.410156,4158.700195,882.679993,9291.05957
2009-07-10,8146.52002,4127.200195,879.1300050000001,9287.280273
2009-07-13,8331.679688,4202.100098,901.0499880000001,9050.330078
2009-07-14,8359.490234,4237.700195,905.840027,9261.80957
2009-07-15,8359.490234,4346.5,932.679993,9269.25
2009-07-16,8359.490234,4361.799805,940.73999,9344.160156
2009-07-17,8359.490234,4388.799805,940.3800050000001,9395.320313
2009-07-20,8848.150391,4443.600098,951.1300050000001,9395.320313
2009-07-21,8915.94043,4481.200195,954.580017,9652.019531
2009-07-22,8915.94043,4493.700195,954.070007,9723.160156
2009-07-23,8915.94043,4559.799805,976.2899779999999,9792.94043
2009-07-24,8915.94043,4576.600098,979.26001,9944.549805
2009-07-27,8915.94043,4586.100098,982.179993,10088.660156
2009-07-28,8915.94043,4528.799805,979.6199949999999,10087.259766
2009-07-29,9070.719727,4547.5,975.150024,10113.240234
2009-07-30,9154.459961,4631.600098,986.75,10165.209961
2009-07-31,9154.459961,4608.399902,987.4799800000001,10356.830078
2009-08-03,9286.55957,4682.5,1002.6300050000001,10352.469727
2009-08-04,9320.19043,4671.399902,1005.650024,10375.009766
2009-08-05,9320.19043,4647.100098,1002.7199710000001,10252.530273
2009-08-06,9256.259766,4690.5,997.080017,10388.089844
2009-08-07,9256.259766,4731.600098,1010.4799800000001,10412.089844
2009-08-10,9337.950195,4722.200195,1007.099976,10524.259766
2009-08-11,9241.450195,4671.299805,994.349976,10585.459961
2009-08-12,9241.450195,4716.799805,1005.8099980000001,10435.0
2009-08-13,9398.19043,4755.5,1012.7299800000001,10517.19043
2009-08-14,9398.19043,4714.0,1004.090027,10597.330078
2009-08-17,9135.339844,4645.0,979.7299800000001,10268.610352
2009-08-18,9217.94043,4685.799805,989.669983,10284.959961
2009-08-19,9279.160156,4689.700195,996.4600220000001,10204.0
2009-08-20,9279.160156,4756.600098,1007.3699949999999,10383.410156
2009-08-21,9279.160156,4850.899902,1026.130005,10238.200195
2009-08-24,9509.280273,4896.200195,1025.569946,10581.049805
2009-08-25,9539.290039,4916.799805,1028.0,10497.360352
2009-08-26,9543.519531,4890.600098,1028.119995,10639.709961
2009-08-27,9543.519531,4869.399902,1030.97998,10473.969727
2009-08-28,9543.519531,4908.899902,1028.930054,10534.139648
2009-08-31,9496.280273,4908.899902,1020.6199949999999,10492.530273
2009-09-01,9310.599609,4819.700195,998.0399779999999,10492.530273
2009-09-02,9310.599609,4817.600098,994.75,10280.459961
2009-09-03,9344.610352,4796.799805,1003.23999,10214.639648
2009-09-04,9441.269531,4851.700195,1016.400024,10187.110352
2009-09-07,9441.269531,4933.200195,1016.400024,10320.94043
2009-09-08,9497.339844,4947.299805,1025.390015,10393.230469
2009-09-09,9547.219727,5004.299805,1033.369995,10312.139648
2009-09-10,9627.480469,4987.700195,1044.140015,10513.669922
2009-09-11,9605.410156,5011.5,1042.72998,10444.330078
2009-09-14,9605.410156,5018.899902,1049.339966,10202.05957
2009-09-15,9683.410156,5042.100098,1052.630005,10217.620117
2009-09-16,9791.709961,5124.100098,1068.76001,10270.769531
2009-09-17,9791.709961,5164.0,1065.48999,10443.799805
2009-09-18,9820.200195,5172.899902,1068.300049,10370.540039
2009-09-21,9778.860352,5134.399902,1064.660034,10370.540039
2009-09-22,9778.860352,5142.600098,1071.660034,10370.540039
2009-09-23,9748.549805,5139.399902,1060.869995,10370.540039
2009-09-24,9748.549805,5079.299805,1050.780029,10544.219727
2009-09-25,9665.19043,5082.200195,1044.380005,10265.980469
2009-09-28,9789.360352,5165.700195,1062.97998,10009.519531
2009-09-29,9789.360352,5159.700195,1060.609985,10100.200195
2009-09-30,9712.280273,5133.899902,1057.079956,10133.230469
2009-10-01,9509.280273,5047.799805,1029.849976,9978.639648
2009-10-02,9487.669922,4988.700195,1025.209961,9731.870117
2009-10-05,9487.669922,5024.299805,1040.459961,9674.490234
2009-10-06,9731.25,5138.0,1054.719971,9691.799805
2009-10-07,9731.25,5108.899902,1057.579956,9799.599609
2009-10-08,9786.870117,5154.600098,1065.47998,9832.469727
2009-10-09,9864.94043,5161.899902,1071.48999,10016.389648
2009-10-12,9864.94043,5210.200195,1076.189941,10016.389648
2009-10-13,9864.94043,5154.200195,1073.189941,10076.55957
2009-10-14,9864.94043,5256.100098,1092.02002,10060.209961
2009-10-15,9864.94043,5223.0,1096.560059,10238.650391
2009-10-16,9864.94043,5190.200195,1087.680054,10257.55957
2009-10-19,9864.94043,5281.5,1097.910034,10236.509766
2009-10-20,10041.5,5243.399902,1091.060059,10336.839844
2009-10-21,9949.360352,5257.899902,1081.400024,10333.389648
2009-10-22,9949.360352,5207.399902,1092.910034,10267.169922
2009-10-23,9972.179688,5242.600098,1079.599976,10282.990234
2009-10-26,9972.179688,5191.700195,1066.949951,10362.620117
2009-10-27,9882.169922,5201.0,1063.410034,10212.459961
2009-10-28,9882.169922,5080.399902,1042.630005,10075.049805
2009-10-29,9962.580078,5137.700195,1066.109985,9891.099609
2009-10-30,9712.730469,5044.600098,1036.189941,10034.740234
2009-11-02,9789.44043,5104.5,1042.880005,9802.950195
2009-11-03,9771.910156,5037.200195,1045.410034,9802.950195
2009-11-04,9802.139648,5107.899902,1046.5,9844.30957
2009-11-05,10006.0,5125.600098,1066.630005,9717.44043
2009-11-06,10023.400391,5142.700195,1069.300049,9789.349609
2009-11-09,10226.900391,5235.200195,1093.079956,9808.990234
2009-11-10,10247.0,5230.600098,1093.01001,9870.730469
2009-11-11,10291.299805,5266.799805,1098.51001,9871.679688
2009-11-12,10197.5,5276.5,1087.23999,9804.490234
2009-11-13,10270.5,5296.399902,1093.47998,9770.30957
2009-11-16,10270.5,5382.700195,1109.300049,9791.179688
2009-11-17,10270.5,5345.899902,1110.319946,9729.929688
2009-11-18,10426.299805,5342.100098,1109.800049,9676.799805
2009-11-19,10332.400391,5267.700195,1094.900024,9549.469727
2009-11-20,10318.200195,5251.399902,1091.380005,9497.679688
2009-11-23,10318.200195,5355.5,1106.23999,9497.679688
2009-11-24,10318.200195,5324.0,1105.650024,9401.580078
2009-11-25,10318.200195,5364.799805,1110.630005,9441.639648
2009-11-26,10318.200195,5194.100098,1110.630005,9383.240234
2009-11-27,10318.200195,5245.700195,1091.48999,9081.519531
2009-11-30,10318.200195,5190.700195,1095.630005,9345.549805
2009-12-01,10318.200195,5312.200195,1108.859985,9572.200195
2009-12-02,10452.700195,5327.399902,1109.23999,9608.94043
2009-12-03,10452.700195,5313.0,1099.920044,9977.669922
2009-12-04,10388.900391,5322.399902,1105.97998,10022.589844
2009-12-07,10388.900391,5310.700195,1103.25,10167.599609
2009-12-08,10388.900391,5223.100098,1091.939941,10140.469727
2009-12-09,10388.900391,5203.899902,1095.949951,10004.719727
2009-12-10,10405.799805,5244.399902,1102.349976,9862.820313
2009-12-11,10405.799805,5261.600098,1106.410034,10107.870117
2009-12-14,10501.0,5315.299805,1114.109985,10105.679688
2009-12-15,10501.0,5285.799805,1107.930054,10083.480469
2009-12-16,10441.099609,5320.299805,1109.180054,10177.410156
2009-12-17,10308.299805,5217.600098,1096.079956,10163.799805
2009-12-18,10328.900391,5196.799805,1102.469971,10142.049805
2009-12-21,10414.099609,5294.0,1114.050049,10183.469727
2009-12-22,10464.900391,5328.700195,1118.02002,10378.030273
2009-12-23,10464.900391,5372.399902,1120.589966,10378.030273
2009-12-24,10464.900391,5402.399902,1126.47998,10536.919922
2009-12-25,10464.900391,5402.399902,1126.47998,10494.709961
2009-12-28,10464.900391,5402.399902,1127.780029,10634.230469
2009-12-29,10545.400391,5437.600098,1126.199951,10638.05957
2009-12-30,10548.5,5397.899902,1126.420044,10546.44043
2009-12-31,10428.0,5412.899902,1115.099976,10546.44043
2010-01-04,10584.0,5500.299805,1132.98999,10654.790039
2010-01-05,10584.0,5522.5,1136.52002,10681.830078
2010-01-06,10584.0,5530.0,1137.140015,10731.450195
2010-01-07,10606.900391,5526.700195,1141.689941,10681.660156
2010-01-08,10618.200195,5534.200195,1144.97998,10798.320313
2010-01-11,10664.0,5538.100098,1146.97998,10798.320313
2010-01-12,10627.299805,5498.700195,1136.219971,10879.139648
2010-01-13,10627.299805,5473.5,1145.680054,10735.030273
2010-01-14,10710.5,5498.200195,1148.459961,10907.679688
2010-01-15,10710.5,5455.399902,1136.030029,10982.099609
2010-01-18,10710.5,5494.399902,1136.030029,10855.080078
2010-01-19,10725.400391,5513.100098,1150.22998,10764.900391
2010-01-20,10603.200195,5420.799805,1138.040039,10737.519531
2010-01-21,10603.200195,5335.100098,1116.47998,10868.410156
2010-01-22,10173.0,5303.0,1091.76001,10590.549805
2010-01-25,10173.0,5260.299805,1096.780029,10512.69043
2010-01-26,10194.299805,5276.899902,1092.170044,10325.280273
2010-01-27,10194.299805,5217.5,1097.5,10252.080078
2010-01-28,10120.5,5145.700195,1084.530029,10414.290039
2010-01-29,10120.5,5188.5,1073.869995,10198.040039
2010-02-01,10185.5,5247.399902,1089.189941,10205.019531
2010-02-02,10296.799805,5283.299805,1103.319946,10371.089844
2010-02-03,10296.799805,5253.200195,1097.280029,10404.330078
2010-02-04,10296.799805,5139.299805,1063.109985,10355.980469
2010-02-05,10296.799805,5060.899902,1066.189941,10057.089844
2010-02-08,10296.799805,5092.299805,1056.73999,9951.820313
2010-02-09,10296.799805,5111.799805,1070.52002,9932.900391
2010-02-10,10038.400391,5132.0,1068.130005,9963.990234
2010-02-11,10144.200195,5161.5,1078.469971,9963.990234
2010-02-12,10099.099609,5142.5,1075.51001,10092.19043
2010-02-15,10099.099609,5167.5,1075.51001,10013.299805
2010-02-16,10099.099609,5244.100098,1094.869995,10034.25
2010-02-17,10309.200195,5276.600098,1099.51001,10306.830078
2010-02-18,10392.900391,5325.100098,1106.75,10335.69043
2010-02-19,10392.900391,5358.200195,1109.170044,10123.580078
